1. Pozisyon;1. Kuvvet;2. Pozisyon;2. Kuvvet;3. Pozisyon;3. Kuvvet;4. Pozisyon;4. Kuvvet;5. Pozisyon;5. Kuvvet;6. Pozisyon;6. Kuvvet;7. Pozisyon;7. Kuvvet;8. Pozisyon;8. Kuvvet;9. Pozisyon;9. Kuvvet;10. Pozisyon;10. Kuvvet;11. Pozisyon;11. Kuvvet;12. Pozisyon;12. Kuvvet
0;0;0;0;316,006716;5073,571289;316,006639;4988,321289;0;0;316,255243;4932,230957;316,255281;4899,966309;0;0;316,50667;4884,265625;316,506975;4865,976562;316,506975;4849,971191;316,506822;4835,910645
0;0;0;0;316,254938;5111,72168;316,255167;5025,898926;0;0;316,507013;4966,065918;316,506822;4934,526855;0;0;316,756838;4919,02002;316,756876;4899,069824;316,756761;4882,694824;316,756761;4868,397461
0;0;0;0;316,506822;5146,771973;316,506937;5059,946289;0;0;316,756647;5002,603027;316,756571;4969,712402;0;0;317,005708;4954,20166;317,005747;4935,333984;317,00567;4918,97998;317,005747;4904,577637
0;0;0;0;316,756456;5186,205566;316,756647;5098,475098;0;0;317,005594;5037,568359;317,00567;5005,480957;0;0;317,25641;4989,428223;317,255914;4969,425781;317,256449;4953,026855;317,256258;4938,154297
0;0;0;0;317,00548;5222,513184;317,005861;5133,760742;0;0;317,255953;5074,847168;317,256067;5041,994141;0;0;317,505472;5026,188477;317,505853;5006,932129;317,505663;4990,283691;317,505815;4975,543945
0;0;0;0;317,255876;5263,082031;317,255876;5173,31543;0;0;317,505663;5111,762207;317,50593;5078,638184;0;0;317,757242;5062,592285;317,756975;5042,306641;317,757166;5025,472656;317,757089;5010,290039
0;0;0;0;317,50551;5300,713379;317,505625;5209,92041;0;0;317,756937;5150,393066;317,756899;5116,070312;0;0;318,006494;5100,805176;318,007067;5081,189453;318,006494;5064,125;318,006647;5049,045898
0;0;0;0;317,757471;5342,635742;317,757128;5250,793945;0;0;318,007028;5188,143066;318,006838;5154,730469;0;0;318,254984;5138,576172;318,254793;5117,900879;318,255136;5100,651367;318,254946;5085,15332
0;0;0;0;318,006456;5381,847656;318,006876;5288,943848;0;0;318,254831;5228,458496;318,255098;5193,724609;0;0;318,50683;5177,907227;318,506944;5158,203125;318,507097;5140,461914;318,506944;5125,393066
0;0;0;0;318,254564;5425,160645;318,254907;5331,289062;0;0;318,507059;5267,339355;318,506868;5233,28418;0;0;318,756655;5217,185059;318,75696;5196,510254;318,756464;5178,564453;318,756731;5162,976074
0;0;0;0;318,507211;5465,922363;318,506754;5370,644531;0;0;318,756578;5309,255371;318,756693;5273,795898;0;0;319,00564;5258,379395;319,005678;5238,072266;319,005754;5220,186523;319,005716;5204,083496
0;0;0;0;318,756311;5510,651855;318,75696;5414,602051;0;0;319,005564;5350,094238;319,005754;5314,699707;0;0;319,256189;5298,859375;319,256037;5277,396973;319,256075;5259,421387;319,256342;5243,095215
0;0;0;0;319,006136;5552,983887;319,005564;5455,94043;0;0;319,256113;5393,595703;319,255998;5356,914062;0;0;319,505518;5341,552734;319,505632;5321,028809;319,505289;5302,714844;319,505823;5286,525391
0;0;0;0;319,255846;5599,228027;319,25577;5501,380859;0;0;319,50567;5435,533691;319,505708;5399,541992;0;0;319,757097;5383,999023;319,757135;5362,406738;319,757593;5343,599121;319,757021;5326,895508
0;0;0;0;319,505213;5643,305176;319,505823;5544,212891;0;0;319,75683;5480,643555;319,756868;5443,494629;0;0;320,006387;5428,680176;320,006426;5407,603027;320,006197;5388,911133;320,006387;5372,225586
0;0;0;0;319,757021;5691,211426;319,757059;5591,436523;0;0;320,006197;5524,901855;320,006426;5488,035645;0;0;320,254381;5473,403809;320,254381;5450,585449;320,254114;5431,599121;320,254038;5414,856445
0;0;0;0;320,005892;5737,411621;320,006006;5635,819824;0;0;320,253656;5572,403809;320,254305;5533,972656;0;0;320,506685;5519,397949;320,506494;5497,80127;320,506685;5478,546875;320,507143;5461,53418
0;0;0;0;320,253732;5787,158203;320,25419;5685,346191;0;0;320,506799;5618,351074;320,506151;5580,535156;0;0;320,756395;5566,447754;320,75712;5543,47998;320,756243;5523,620605;320,756433;5506,453613
0;0;0;0;320,506838;5835,042969;320,506151;5731,505859;0;0;320,756586;5667,388672;320,756433;5628,799316;0;0;321,005266;5615,10791;321,005152;5592,620117;321,005571;5572,821289;321,005266;5555,291016
